Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2020-05-26,00:00:00,2993.76,3023.74,2985.05,2998.04,104557270,1,Tuesday,,
2020-05-27,00:00:00,2997.24,3040.74,2969.14,3039.64,136180410,2,Wednesday,,
2020-05-28,00:00:00,3039.34,3068.84,3023.03,3040.95,156283660,3,Thursday,,
2020-05-29,00:00:00,3039.86,3057.6,2995.44,3057.05,181325560,4,Friday,,
2020-06-01,00:00:00,3032.54,3061.8,3011.04,3056.65,134714660,0,Monday,-24.51,-0.80175
2020-06-02,00:00:00,3056.55,3081.15,3038.03,3079.35,97356290,1,Tuesday,,
2020-06-03,00:00:00,3081.25,3131.9,3077.04,3120.05,91611990,2,Wednesday,,
2020-06-04,00:00:00,3119.66,3129.15,3089.85,3112.45,113319900,3,Thursday,,
2020-06-05,00:00:00,3115.15,3212.55,3108.64,3188.34,120089000,4,Friday,,
2020-06-08,00:00:00,3189.55,3232.95,3184.84,3228.5,90687410,0,Monday,1.21,0.03795
2020-06-09,00:00:00,3229.85,3232.66,3191.85,3207.14,95360360,1,Tuesday,,
2020-06-10,00:00:00,3208.4,3229.2,3181.75,3187.2,126434110,2,Wednesday,,
2020-06-11,00:00:00,3184.84,3190.05,2998.07,3013.44,200260150,3,Thursday,,
2020-06-12,00:00:00,3013.95,3088.95,2983.15,3036.16,269768550,4,Friday,,
2020-06-15,00:00:00,2997.61,3080.2,2936.0,3074.55,274046830,0,Monday,-38.55,-1.2697
2020-06-16,00:00:00,3077.15,3168.1,3072.54,3127.74,346924230,1,Tuesday,,
2020-06-17,00:00:00,3124.24,3158.25,3106.05,3117.45,271363360,2,Wednesday,,
2020-06-18,00:00:00,3114.24,3130.24,3075.4,3110.05,273185780,3,Thursday,,
2020-06-19,00:00:00,3110.53,3155.6,3068.83,3071.4,225121580,4,Friday,,
2020-06-22,00:00:00,3053.54,3124.34,3038.35,3124.34,218864390,0,Monday,-17.86,-0.58149
2020-06-23,00:00:00,3122.26,3156.85,3072.34,3128.55,204596220,1,Tuesday,,
2020-06-24,00:00:00,3123.0,3139.24,3030.65,3061.36,155875370,2,Wednesday,,
2020-06-25,00:00:00,3057.86,3090.26,3016.26,3081.05,176435330,3,Thursday,,
2020-06-26,00:00:00,3082.74,3092.5,3003.6,3019.45,174952680,4,Friday,,
2020-06-29,00:00:00,2999.95,3058.95,2994.9,3057.95,291554910,0,Monday,-19.5,-0.64581
2020-06-30,00:00:00,3057.26,3111.2,3040.55,3093.6,121073870,1,Tuesday,,
2020-07-01,00:00:00,3095.0,3128.6,3072.94,3113.15,106445000,2,Wednesday,,
2020-07-02,00:00:00,3112.23,3166.45,3105.54,3138.25,105144980,3,Thursday,,
2020-07-03,00:00:00,3133.55,3148.24,3115.65,3125.35,63462800,4,Friday,,
2020-07-06,00:00:00,3142.65,3184.1,3139.54,3180.64,90978270,0,Monday,17.3,0.55354
2020-07-07,00:00:00,3178.65,3193.16,3142.65,3146.04,94245560,1,Tuesday,,
2020-07-08,00:00:00,3145.34,3173.9,3135.35,3173.55,94230080,2,Wednesday,,
2020-07-09,00:00:00,3176.64,3179.9,3114.75,3150.15,115997040,3,Thursday,,
2020-07-10,00:00:00,3152.4,3188.55,3120.85,3188.05,119367800,4,Friday,,
2020-07-13,00:00:00,3203.96,3235.35,3150.0,3159.25,97960130,0,Monday,15.91,0.49905
2020-07-14,00:00:00,3160.8,3200.55,3128.04,3191.95,215598930,1,Tuesday,,
2020-07-15,00:00:00,3215.65,3240.86,3200.45,3228.04,140966680,2,Wednesday,,
2020-07-16,00:00:00,3230.65,3236.6,3197.05,3203.54,127786470,3,Thursday,,
2020-07-17,00:00:00,3205.0,3233.6,3203.25,3221.43,71414910,4,Friday,,
2020-07-20,00:00:00,3225.45,3259.05,3198.75,3254.45,74226620,0,Monday,4.02,0.12479
2020-07-21,00:00:00,3252.85,3281.45,3247.25,3259.65,83758870,1,Tuesday,,
2020-07-22,00:00:00,3257.05,3279.2,3235.04,3273.94,83144710,2,Wednesday,,
2020-07-23,00:00:00,3272.83,3291.9,3222.15,3234.55,122499790,3,Thursday,,
2020-07-24,00:00:00,3239.16,3246.6,3199.35,3211.15,191112810,4,Friday,,
2020-07-27,00:00:00,3217.04,3241.36,3199.74,3240.04,85172620,0,Monday,5.89,0.18342
2020-07-28,00:00:00,3243.75,3254.05,3215.84,3220.44,98960820,1,Tuesday,,
2020-07-29,00:00:00,3224.3,3265.2,3212.04,3260.55,102457650,2,Wednesday,,
2020-07-30,00:00:00,3264.15,3264.3,3202.84,3255.94,173432280,3,Thursday,,
2020-07-31,00:00:00,3278.13,3280.6,3219.83,3271.03,223172810,4,Friday,,
2020-08-03,00:00:00,3278.44,3302.3,3261.8,3295.14,156158060,0,Monday,7.41,0.22653
2020-08-04,00:00:00,3294.84,3307.45,3277.84,3306.34,126896030,1,Tuesday,,
2020-08-05,00:00:00,3306.84,3330.45,3299.34,3322.33,99962210,2,Wednesday,,
2020-08-06,00:00:00,3323.16,3352.6,3307.24,3351.54,137576610,3,Thursday,,
2020-08-07,00:00:00,3349.25,3354.1,3329.15,3351.14,185407910,4,Friday,,
2020-08-10,00:00:00,3349.45,3362.9,3335.34,3358.1,135871510,0,Monday,-1.69,-0.05043
2020-08-11,00:00:00,3356.6,3384.6,3325.83,3335.75,177941330,1,Tuesday,,
2020-08-12,00:00:00,3345.16,3387.8,3332.14,3375.54,177545280,2,Wednesday,,
2020-08-13,00:00:00,3371.1,3387.2,3362.84,3372.45,155492810,3,Thursday,,
2020-08-14,00:00:00,3376.03,3385.35,3355.03,3366.64,124099320,4,Friday,,
2020-08-17,00:00:00,3372.5,3387.55,3369.76,3384.34,68396910,0,Monday,5.86,0.17406
2020-08-18,00:00:00,3383.04,3394.75,3369.73,3390.7,82820960,1,Tuesday,,
2020-08-19,00:00:00,3393.14,3399.5,3369.43,3376.35,90382110,2,Wednesday,,
2020-08-20,00:00:00,3372.2,3390.65,3348.55,3384.54,109794560,3,Thursday,,
2020-08-21,00:00:00,3387.95,3400.2,3360.05,3396.6,102850610,4,Friday,,
2020-08-24,00:00:00,3401.26,3432.64,3397.55,3430.25,99016540,0,Monday,4.66,0.1372
2020-08-25,00:00:00,3429.75,3451.74,3425.13,3446.04,97070050,1,Tuesday,,
2020-08-26,00:00:00,3447.76,3484.05,3440.03,3483.23,73527120,2,Wednesday,,
2020-08-27,00:00:00,3482.55,3501.15,3467.63,3488.05,126037670,3,Thursday,,
2020-08-28,00:00:00,3491.25,3512.1,3483.54,3506.44,128423070,4,Friday,,
2020-08-31,00:00:00,3511.45,3526.6,3492.44,3499.65,96622270,0,Monday,5.01,0.14288
2020-09-01,00:00:00,3494.8,3529.95,3486.53,3529.16,121782470,1,Tuesday,,
2020-09-02,00:00:00,3530.14,3587.65,3528.63,3580.36,143026480,2,Wednesday,,
2020-09-03,00:00:00,3578.14,3587.2,3426.44,3461.05,347366750,3,Thursday,,
2020-09-04,00:00:00,3458.5,3485.6,3349.65,3419.44,614133430,4,Friday,,
2020-09-07,00:00:00,3420.36,3439.55,3382.94,3434.34,324762770,0,Monday,0.92,0.0269
2020-09-08,00:00:00,3434.54,3448.2,3328.64,3336.94,571329460,1,Tuesday,,
2020-09-09,00:00:00,3316.36,3425.0,3296.84,3401.84,364671580,2,Wednesday,,
2020-09-10,00:00:00,3397.75,3425.05,3328.13,3340.95,453356170,3,Thursday,,
2020-09-11,00:00:00,3345.54,3375.45,3309.24,3335.4,462701210,4,Friday,,
2020-09-14,00:00:00,3349.55,3402.36,3346.54,3381.73,204269510,0,Monday,14.15,0.42424
2020-09-15,00:00:00,3380.43,3418.36,3375.73,3404.95,132670340,1,Tuesday,,
2020-09-16,00:00:00,3406.05,3428.9,3383.44,3388.24,161793710,2,Wednesday,,
2020-09-17,00:00:00,3390.95,3395.75,3319.44,3360.53,315282600,3,Thursday,,
2020-09-18,00:00:00,3355.55,3372.75,3290.85,3326.94,264917060,4,Friday,,
2020-09-21,00:00:00,3320.83,3336.0,3227.83,3285.86,354586940,0,Monday,-6.11,-0.18365
2020-09-22,00:00:00,3284.45,3320.8,3267.54,3310.35,266271720,1,Tuesday,,
2020-09-23,00:00:00,3314.43,3330.7,3232.23,3242.65,288872920,2,Wednesday,,
2020-09-24,00:00:00,3239.24,3279.2,3209.14,3248.84,370296700,3,Thursday,,
2020-09-25,00:00:00,3254.75,3307.1,3217.24,3298.45,229829100,4,Friday,,
2020-09-28,00:00:00,3305.34,3360.64,3302.94,3356.5,148868560,0,Monday,6.89,0.20889
2020-09-29,00:00:00,3357.04,3372.53,3326.64,3343.75,154538120,1,Tuesday,,
2020-09-30,00:00:00,3338.5,3393.6,3300.93,3348.64,313409270,2,Wednesday,,
2020-10-01,00:00:00,3354.44,3397.35,3353.64,3378.14,239134840,3,Thursday,,
2020-10-02,00:00:00,3379.64,3385.5,3310.94,3349.63,351252220,4,Friday,,
2020-10-05,00:00:00,3367.45,3409.95,3356.53,3402.54,137304490,0,Monday,17.82,0.532
2020-10-06,00:00:00,3402.64,3431.7,3353.64,3362.54,187200950,1,Tuesday,,
2020-10-07,00:00:00,3343.45,3426.45,3342.34,3416.9,160840670,2,Wednesday,,
2020-10-08,00:00:00,3415.05,3447.2,3414.86,3446.04,125248400,3,Thursday,,
2020-10-09,00:00:00,3457.45,3482.4,3453.75,3482.2,94797950,4,Friday,,
2020-10-12,00:00:00,3476.23,3549.8,3472.75,3542.45,136048450,0,Monday,-5.97,-0.17144
2020-10-13,00:00:00,3542.05,3544.2,3500.24,3513.94,213747850,1,Tuesday,,
2020-10-14,00:00:00,3509.65,3532.2,3479.94,3488.15,192537650,2,Wednesday,,
2020-10-15,00:00:00,3489.05,3494.35,3439.45,3483.25,241424650,3,Thursday,,
2020-10-16,00:00:00,3486.85,3516.26,3469.13,3469.75,168801210,4,Friday,,
2020-10-19,00:00:00,3478.75,3504.2,3419.35,3431.33,185015020,0,Monday,9.0,0.25938
2020-10-20,00:00:00,3445.5,3477.86,3434.25,3439.1,240019410,1,Tuesday,,
2020-10-21,00:00:00,3441.73,3465.6,3428.24,3441.15,224601780,2,Wednesday,,
2020-10-22,00:00:00,3437.44,3460.35,3409.94,3455.64,183076620,3,Thursday,,
2020-10-23,00:00:00,3463.14,3470.0,3439.54,3459.04,176621340,4,Friday,,
2020-10-26,00:00:00,3452.24,3453.05,3364.35,3403.54,288876030,0,Monday,-6.8,-0.19659
2020-10-27,00:00:00,3402.63,3418.1,3384.24,3387.84,231084310,1,Tuesday,,
2020-10-28,00:00:00,3375.34,3377.65,3268.74,3277.34,314745250,2,Wednesday,,
2020-10-29,00:00:00,3284.6,3341.74,3257.74,3301.24,319149020,3,Thursday,,
2020-10-30,00:00:00,3274.45,3304.2,3233.63,3279.75,394193890,4,Friday,,
2020-11-02,00:00:00,3268.1,3331.45,3251.44,3306.74,314047960,0,Monday,-11.65,-0.35521
2020-11-03,00:00:00,3310.35,3390.0,3308.75,3357.05,247157830,1,Tuesday,,
2020-11-04,00:00:00,3371.74,3487.24,3327.13,3443.14,666390440,2,Wednesday,,
2020-11-05,00:00:00,3450.53,3528.8,3435.05,3518.15,322708800,3,Thursday,,
2020-11-06,00:00:00,3513.15,3524.8,3462.75,3511.6,328936950,4,Friday,,
2020-11-09,00:00:00,3527.95,3673.55,3521.53,3556.15,485443710,0,Monday,16.35,0.4656
2020-11-10,00:00:00,3553.1,3566.9,3510.74,3550.45,475208880,1,Tuesday,,
2020-11-11,00:00:00,3550.64,3581.1,3535.43,3577.65,264564370,2,Wednesday,,
2020-11-12,00:00:00,3577.84,3578.3,3517.53,3543.25,240970510,3,Thursday,,
2020-11-13,00:00:00,3542.45,3594.1,3522.43,3585.03,173207240,4,Friday,,
2020-11-16,00:00:00,3590.55,3640.45,3590.24,3632.73,174898790,0,Monday,5.52,0.15397
2020-11-17,00:00:00,3630.84,3633.14,3587.73,3613.55,134058810,1,Tuesday,,
2020-11-18,00:00:00,3609.25,3626.25,3562.04,3564.34,122492120,2,Wednesday,,
2020-11-19,00:00:00,3563.64,3585.93,3544.64,3577.74,142595190,3,Thursday,,
2020-11-20,00:00:00,3560.45,3585.3,3545.64,3546.43,120153620,4,Friday,,
2020-11-23,00:00:00,3551.73,3590.45,3548.03,3578.44,128144650,0,Monday,5.3,0.14945
2020-11-24,00:00:00,3580.15,3641.25,3578.64,3636.34,128609270,1,Tuesday,,
2020-11-25,00:00:00,3639.35,3656.85,3617.94,3631.04,123406980,2,Wednesday,,
2020-11-26,00:00:00,3634.34,3641.1,3616.54,3620.14,54203960,3,Thursday,,
2020-11-27,00:00:00,3623.85,3644.7,3614.84,3638.7,65970380,4,Friday,,
2020-11-30,00:00:00,3644.94,3652.6,3594.24,3630.44,171482390,0,Monday,6.24,0.17149
2020-12-01,00:00:00,3631.93,3678.55,3627.04,3660.74,129010830,1,Tuesday,,
2020-12-02,00:00:00,3661.24,3673.8,3643.83,3671.45,123019790,2,Wednesday,,
2020-12-03,00:00:00,3671.75,3683.2,3656.63,3671.45,97887580,3,Thursday,,
2020-12-04,00:00:00,3669.55,3700.9,3666.74,3692.0,69052670,4,Friday,,
2020-12-07,00:00:00,3691.93,3705.85,3673.34,3690.85,119725320,0,Monday,-0.07,-0.0019
2020-12-08,00:00:00,3683.94,3709.2,3665.34,3702.03,112251190,1,Tuesday,,
2020-12-09,00:00:00,3709.6,3714.9,3660.33,3670.03,177908530,2,Wednesday,,
2020-12-10,00:00:00,3670.85,3681.54,3644.63,3663.03,167540040,3,Thursday,,
2020-12-11,00:00:00,3669.95,3674.84,3628.34,3662.15,173407570,4,Friday,,
2020-12-14,00:00:00,3679.34,3697.95,3644.35,3649.84,175548220,0,Monday,17.19,0.4694
2020-12-15,00:00:00,3652.65,3695.4,3642.84,3692.1,159716970,1,Tuesday,,
