Date,Time,Open,High,Low,Close,Volume
20230426,00:00:00,4089.39,4094.73,4048.88,4060.79,26579010
20230427,00:00:00,4065.09,4146.66,4060.96,4136.46,15988410
20230428,00:00:00,4130.05,4174.21,4112.74,4172.20,17238570
20230501,00:00:00,4170.38,4187.12,4161.75,4166.89,14416050
20230502,00:00:00,4160.97,4173.13,4088.80,4119.20,19211380
20230503,00:00:00,4116.57,4148.85,4088.35,4098.17,28605260
20230504,00:00:00,4070.15,4101.03,4047.98,4057.55,35806260
20230505,00:00:00,4062.01,4147.08,4061.37,4134.57,22036930
20230508,00:00:00,4134.25,4145.13,4122.78,4137.95,16540800
20230509,00:00:00,4134.78,4137.74,4116.31,4121.84,15998900
20230510,00:00:00,4118.98,4158.02,4098.43,4139.95,27374270
20230511,00:00:00,4137.32,4153.11,4107.50,4129.80,25342860
20230512,00:00:00,4129.72,4150.40,4098.61,4120.13,24052300
20230515,00:00:00,4119.58,4142.83,4109.57,4136.98,18320950
20230516,00:00:00,4134.22,4137.67,4107.05,4114.58,21813170
20230517,00:00:00,4112.37,4164.78,4108.55,4156.71,19229460
20230518,00:00:00,4156.08,4202.08,4146.86,4198.20,22763340
20230519,00:00:00,4202.19,4214.02,4179.42,4187.82,27904280
20230522,00:00:00,4176.61,4208.68,4176.61,4193.91,21189510
20230523,00:00:00,4194.50,4209.92,4141.76,4147.00,24474050
20230524,00:00:00,4146.65,4154.03,4103.39,4118.79,27824080
20230525,00:00:00,4143.38,4166.13,4121.11,4150.21,34495490
20230526,00:00:00,4148.52,4212.69,4137.14,4210.66,25998810
20230529,00:00:00,4228.10,4229.53,4211.71,4216.72,7820340
20230530,00:00:00,4215.84,4234.23,4191.89,4207.60,27269370
20230531,00:00:00,4202.52,4208.61,4165.74,4179.94,30186620
20230601,00:00:00,4178.91,4232.22,4170.49,4224.03,27379950
20230602,00:00:00,4224.14,4290.55,4221.24,4281.54,16368750
20230605,00:00:00,4283.91,4298.99,4266.40,4274.72,13276100
20230606,00:00:00,4271.86,4288.12,4262.33,4285.63,9272420
20230607,00:00:00,4285.36,4299.03,4263.57,4268.05,9887270
20230608,00:00:00,4266.94,4298.18,4256.74,4291.44,8719250
20230609,00:00:00,4293.08,4322.26,4280.02,4303.27,6473530
20230612,00:00:00,4301.58,4340.79,4301.07,4339.00,8510850
20230613,00:00:00,4341.39,4375.42,4334.56,4368.19,19798090
