Date,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2014-09-01,97.12,97.449,97.119,97.365,74221069970,0,Monday,-0.008,-0.0082
2014-09-02,97.365,97.591,97.348,97.456,111753549830,1,Tuesday,,
2014-09-03,97.452,98.127,97.442,97.932,118248520010,2,Wednesday,,
2014-09-04,97.932,98.59,97.878,98.401,118445009980,3,Thursday,,
2014-09-05,98.395,98.675,98.248,98.544,117597029760,4,Friday,,
2014-09-08,98.295,98.588,98.073,98.398,118629719940,0,Monday,-0.249,-0.2527
2014-09-09,98.398,98.65,97.619,97.72,167004790020,1,Tuesday,,
2014-09-10,97.72,97.924,97.261,97.799,201776129950,2,Wednesday,,
2014-09-11,97.787,98.344,97.251,97.439,152380010060,3,Thursday,,
2014-09-12,97.439,97.489,96.925,96.996,166628099950,4,Friday,,
2014-09-15,96.587,96.89,96.392,96.751,119794500070,0,Monday,-0.409,-0.4217
2014-09-16,96.747,97.525,96.364,97.409,146831290180,1,Tuesday,,
2014-09-17,97.417,97.543,96.984,97.095,149500400030,2,Wednesday,,
2014-09-18,97.08,97.73,96.994,97.698,134202489900,3,Thursday,,
2014-09-19,97.699,97.922,97.193,97.278,147264680020,4,Friday,,
2014-09-22,97.362,97.512,96.496,96.55,119042539860,0,Monday,0.084,0.0864
2014-09-23,96.55,96.98,96.175,96.245,133533199980,1,Tuesday,,
2014-09-24,96.244,96.912,96.085,96.869,125391870050,2,Wednesday,,
2014-09-25,96.867,96.944,95.403,95.555,141993090160,3,Thursday,,
2014-09-26,95.554,95.987,95.363,95.779,136257120000,4,Friday,,
2014-09-29,95.646,95.83,95.127,95.455,153242489850,0,Monday,-0.133,-0.1389
2014-09-30,95.445,96.028,95.118,95.894,144058370030,1,Tuesday,,
2014-10-01,95.894,95.949,95.095,95.134,159675580000,2,Wednesday,,
2014-10-02,95.13,95.815,94.888,95.428,183466810030,3,Thursday,,
2014-10-03,95.427,95.879,94.95,95.192,129195210050,4,Friday,,
2014-10-06,95.164,95.558,95.024,95.316,120193689940,0,Monday,-0.028,-0.0294
2014-10-07,95.309,95.582,95.096,95.245,160476829990,1,Tuesday,,
2014-10-08,95.233,95.692,94.71,95.537,173291690210,2,Wednesday,,
2014-10-09,95.537,95.833,94.437,94.697,225639370270,3,Thursday,,
2014-10-10,94.697,94.698,93.44,93.495,168447979980,4,Friday,,
2014-10-13,93.481,94.309,92.866,93.702,164104969940,0,Monday,-0.014,-0.015
2014-10-14,93.703,94.51,92.947,93.264,169760759790,1,Tuesday,,
2014-10-15,93.261,94.009,92.186,93.492,234092449840,2,Wednesday,,
2014-10-16,93.486,93.524,91.761,93.1,242719429810,3,Thursday,,
2014-10-17,93.092,93.731,92.747,93.444,157075010100,4,Friday,,
2014-10-20,93.894,94.215,93.592,93.91,129259590230,0,Monday,0.45,0.4816
2014-10-21,93.911,94.193,93.548,93.929,152188540090,1,Tuesday,,
2014-10-22,93.929,94.568,93.553,94.045,129603719880,2,Wednesday,,
2014-10-23,94.04,94.936,93.797,94.85,142177750020,3,Thursday,,
2014-10-24,94.846,95.284,94.122,95.024,123284839930,4,Friday,,
2014-10-26,95.35,95.377,95.274,95.287,1061630000,6,Sunday,,
2014-10-27,95.294,95.312,94.738,94.916,104432140030,0,Monday,0.007,0.0073
2014-10-28,94.914,95.837,94.832,95.708,107320659950,1,Tuesday,,
2014-10-29,95.709,96.278,95.535,95.681,122721049970,2,Wednesday,,
2014-10-30,95.681,96.677,95.378,96.568,134864470040,3,Thursday,,
2014-10-31,96.568,98.869,96.335,98.787,177928950210,4,Friday,,
2014-11-03,98.64,99.396,98.135,98.994,147734439990,0,Monday,-0.147,-0.1488
2014-11-04,98.99,99.322,98.305,99.247,164965549800,1,Tuesday,,
2014-11-05,99.247,99.713,98.222,98.508,185612329870,2,Wednesday,,
2014-11-06,98.508,98.862,98.057,98.591,199774259910,3,Thursday,,
2014-11-07,98.585,99.233,98.484,98.909,193487050050,4,Friday,,
2014-11-10,98.988,99.151,98.779,99.016,139034160190,0,Monday,0.079,0.0799
2014-11-11,99.006,100.681,98.953,100.551,178841989910,1,Tuesday,,
2014-11-12,100.53,100.843,100.059,100.672,184346310030,2,Wednesday,,
2014-11-13,100.669,101.204,100.266,100.966,158876979820,3,Thursday,,
2014-11-14,100.962,101.915,100.772,101.676,166257699840,4,Friday,,
2014-11-17,102.234,102.399,101.243,101.561,187161659860,0,Monday,0.558,0.5488
2014-11-18,101.561,102.232,101.324,101.891,154569859990,1,Tuesday,,
2014-11-19,101.88,101.963,101.331,101.65,167675710090,2,Wednesday,,
2014-11-20,101.648,102.019,101.444,101.836,172883529820,3,Thursday,,
2014-11-21,101.828,102.841,101.48,102.056,174688030130,4,Friday,,
2014-11-24,102.28,102.465,101.818,101.921,122044400100,0,Monday,0.224,0.2195
2014-11-25,101.916,102.009,100.403,100.617,171060379980,1,Tuesday,,
2014-11-26,100.617,100.872,99.921,100.615,135373670020,2,Wednesday,,
2014-11-27,100.612,101.055,100.332,100.547,106304480060,3,Thursday,,
2014-11-28,100.529,101.341,100.367,100.783,126615030170,4,Friday,,
2014-12-01,100.54,100.825,100.092,100.505,180066600160,0,Monday,-0.243,-0.2411
2014-12-02,100.505,101.158,100.269,100.66,156682100130,1,Tuesday,,
2014-12-03,100.656,100.898,99.983,100.676,152143019940,2,Wednesday,,
2014-12-04,100.677,100.942,100.222,100.398,169968210020,3,Thursday,,
2014-12-05,100.398,101.36,100.346,100.988,146065109780,4,Friday,,
2014-12-08,100.975,101.19,99.86,100.08,150904099870,0,Monday,-0.013,-0.0129
2014-12-09,100.076,100.205,98.553,99.248,223626200100,1,Tuesday,,
2014-12-10,99.239,99.469,97.769,97.988,213465160070,2,Wednesday,,
2014-12-11,97.989,98.776,97.437,98.114,225048459850,3,Thursday,,
2014-12-12,98.115,98.413,97.694,97.872,192501229840,4,Friday,,
2014-12-15,97.842,98.022,96.61,96.75,210495160060,0,Monday,-0.03,-0.0307
2014-12-16,96.744,96.958,95.29,95.651,247295420120,1,Tuesday,,
2014-12-17,95.651,96.626,95.219,96.334,210006510040,2,Wednesday,,
2014-12-18,96.33,97.613,96.251,97.013,185535300090,3,Thursday,,
2014-12-19,97.013,97.788,96.94,97.191,138442950000,4,Friday,,
2014-12-22,97.297,97.683,97.105,97.602,85261189990,0,Monday,0.106,0.1091
2014-12-23,97.601,97.888,97.177,97.796,85775629890,1,Tuesday,,
2014-12-24,97.796,97.964,97.569,97.685,76118630030,2,Wednesday,,
2014-12-25,97.685,97.771,97.46,97.47,8368210010,3,Thursday,,
2014-12-26,97.419,97.881,97.382,97.665,55897050030,4,Friday,,
2014-12-29,97.666,98.301,97.611,98.074,67946240050,0,Monday,0.001,0.001
2014-12-30,98.074,98.212,97.297,97.738,90586149980,1,Tuesday,,
2014-12-31,97.722,98.248,97.559,97.694,76023450050,2,Wednesday,,
2015-01-02,97.94,98.107,97.344,97.43,115024849970,4,Friday,,
2015-01-05,97.243,97.532,96.538,96.695,154794209780,0,Monday,-0.187,-0.1919
2015-01-06,96.692,97.22,95.679,95.687,204154399880,1,Tuesday,,
2015-01-07,95.692,96.383,95.632,96.328,184219019830,2,Wednesday,,
2015-01-08,96.323,97.255,96.252,97.186,135856650090,3,Thursday,,
2015-01-09,97.184,97.649,96.829,97.151,160677649800,4,Friday,,
2015-01-12,97.137,97.601,96.376,96.515,171729589990,0,Monday,-0.014,-0.0144
2015-01-13,96.514,96.985,95.811,96.284,204076970170,1,Tuesday,,
2015-01-14,96.287,96.342,94.25,95.599,253644540130,2,Wednesday,,
2015-01-15,95.599,96.946,95.186,95.413,286870250020,3,Thursday,,
2015-01-16,95.412,96.906,94.949,96.692,196711729900,4,Friday,,
2015-01-19,96.549,96.859,95.926,96.515,125120529910,0,Monday,-0.143,-0.1479
2015-01-20,96.51,97.389,96.351,97.074,182814230020,1,Tuesday,,
2015-01-21,97.061,97.075,95.221,95.362,215272050120,2,Wednesday,,
2015-01-22,95.354,95.849,94.831,95.095,214434490080,3,Thursday,,
2015-01-23,95.092,95.344,93.049,93.127,211133970000,4,Friday,,
2015-01-26,92.612,93.964,92.167,93.863,176465559660,0,Monday,-0.515,-0.553
2015-01-27,93.863,94.087,93.184,93.535,201542590110,1,Tuesday,,
2015-01-28,93.532,94.617,92.632,92.706,219959429880,2,Wednesday,,
2015-01-29,92.692,93.292,91.38,91.787,215088540050,3,Thursday,,
2015-01-30,91.781,92.223,90.86,91.226,194351150140,4,Friday,,
2015-02-02,90.676,92.033,90.676,91.738,195991660140,0,Monday,-0.55,-0.6029
2015-02-03,91.727,92.037,89.368,91.596,251995509920,1,Tuesday,,
2015-02-04,91.598,92.365,90.716,90.891,221263939640,2,Wednesday,,
2015-02-05,90.891,91.929,90.743,91.627,185739629800,3,Thursday,,
2015-02-06,91.618,93.101,91.578,92.815,204604520070,4,Friday,,
2015-02-09,92.369,92.977,92.11,92.536,197743779950,0,Monday,-0.446,-0.4805
2015-02-10,92.536,92.966,92.241,92.773,210908789970,1,Tuesday,,
2015-02-11,92.771,93.097,92.463,92.956,204281580030,2,Wednesday,,
2015-02-12,92.947,93.061,91.269,92.112,279315659950,3,Thursday,,
2015-02-13,92.109,92.382,91.847,92.314,201712380140,4,Friday,,
2015-02-16,92.079,92.407,91.754,92.078,107100820040,0,Monday,-0.235,-0.2546
2015-02-17,92.058,93.366,91.572,93.199,143633629900,1,Tuesday,,
2015-02-18,93.188,93.302,92.625,92.766,143670369950,2,Wednesday,,
2015-02-19,92.767,92.98,92.172,92.664,142518860040,3,Thursday,,
2015-02-20,92.663,93.449,92.422,93.267,165498550170,4,Friday,,
2015-02-23,93.421,93.452,92.621,92.689,128651620110,0,Monday,0.154,0.1651
2015-02-24,92.689,93.218,92.424,93.166,154121230140,1,Tuesday,,
2015-02-25,93.166,93.959,93.057,93.734,152370439800,2,Wednesday,,
2015-02-26,93.725,93.918,92.962,93.13,155557239990,3,Thursday,,
2015-02-27,93.131,93.645,92.73,93.329,148515329880,4,Friday,,
2015-03-02,93.449,93.542,92.991,93.27,127827569910,0,Monday,0.12,0.1286
2015-03-03,93.276,93.851,92.978,93.576,149591900090,1,Tuesday,,
2015-03-04,93.576,93.952,93.278,93.538,130350470120,2,Wednesday,,
2015-03-05,93.517,93.894,93.18,93.475,131975929960,3,Thursday,,
2015-03-06,93.475,94.196,93.06,93.177,147096050260,4,Friday,,
2015-03-08,93.081,93.188,93.049,93.161,1762370000,6,Sunday,,
2015-03-09,93.157,93.593,92.928,93.382,129322129900,0,Monday,-0.004,-0.0043
2015-03-10,93.384,93.398,92.172,92.359,205824580110,1,Tuesday,,
2015-03-11,92.359,92.72,91.798,92.196,195479739990,2,Wednesday,,
2015-03-12,92.203,93.583,92.12,93.407,211571600370,3,Thursday,,
2015-03-13,93.412,93.543,92.3,92.671,166013840260,4,Friday,,
2015-03-15,92.463,92.596,92.441,92.572,6411129980,6,Sunday,,
2015-03-16,92.572,93.036,92.369,92.745,135649979970,0,Monday,0.0,0.0
2015-03-17,92.74,92.997,92.257,92.489,135743669990,1,Tuesday,,
2015-03-18,92.488,93.82,92.059,93.061,166316649780,2,Wednesday,,
2015-03-19,93.069,93.53,92.003,92.375,211880110060,3,Thursday,,
2015-03-20,92.372,93.65,92.359,93.284,161189960110,4,Friday,,
2015-03-22,93.263,93.558,93.263,93.473,3363699970,6,Sunday,,
2015-03-23,93.471,94.583,93.207,94.277,193160610070,0,Monday,-0.002,-0.0021
2015-03-24,94.281,94.664,93.84,94.277,204684540100,1,Tuesday,,
2015-03-25,94.277,94.393,93.596,93.748,156179939910,2,Wednesday,,
2015-03-26,93.744,93.782,92.783,93.327,188055249970,3,Thursday,,
2015-03-27,93.327,93.369,92.278,92.319,167330640130,4,Friday,,
2015-03-30,92.197,92.366,91.635,91.885,154268850090,0,Monday,-0.122,-0.1322
2015-03-31,91.887,92.064,91.109,91.365,154979039930,1,Tuesday,,
2015-04-01,91.365,91.658,90.87,90.991,172032119980,2,Wednesday,,
2015-04-02,90.989,91.031,90.195,90.868,157580310130,3,Thursday,,
2015-04-03,90.87,91.61,90.603,90.747,91319779950,4,Friday,,
2015-04-06,90.804,91.203,90.634,90.725,94412749990,0,Monday,0.057,0.0628
2015-04-07,90.716,92.179,90.533,91.787,167028170160,1,Tuesday,,
2015-04-08,91.778,92.596,91.772,92.296,164057790200,2,Wednesday,,
2015-04-09,92.281,92.85,92.163,92.732,150335240030,3,Thursday,,
2015-04-10,92.731,93.053,91.93,92.27,140235770070,4,Friday,,
2015-04-13,92.27,92.356,90.879,91.154,146865060130,0,Monday,0.0,0.0
2015-04-14,91.154,91.378,90.467,91.032,155821840120,1,Tuesday,,
2015-04-15,91.03,91.547,90.477,91.488,162476680070,2,Wednesday,,
2015-04-16,91.444,93.016,91.376,92.853,175681340040,3,Thursday,,
2015-04-17,92.849,93.038,92.319,92.532,162510770040,4,Friday,,
2015-04-20,93.114,93.155,91.946,92.028,139014290020,0,Monday,0.582,0.629
2015-04-21,92.028,92.659,91.747,92.272,140166129830,1,Tuesday,,
2015-04-22,92.259,93.203,92.193,92.98,159185490060,2,Wednesday,,
2015-04-23,92.974,93.177,92.546,93.0,182231719980,3,Thursday,,
2015-04-24,93.002,93.271,92.837,93.036,168372910010,4,Friday,,
2015-04-27,92.956,93.771,92.868,93.526,147062370000,0,Monday,-0.08,-0.086
2015-04-28,93.523,95.416,93.323,95.353,151896020150,1,Tuesday,,
2015-04-29,95.35,95.947,94.85,95.292,209933910080,2,Wednesday,,
2015-04-30,95.269,95.399,93.992,94.35,187491099760,3,Thursday,,
2015-05-01,94.335,94.658,93.82,94.257,121555230110,4,Friday,,
2015-05-04,94.146,94.308,93.731,94.119,101563200120,0,Monday,-0.111,-0.1178
2015-05-05,94.104,95.398,93.573,95.156,169600780220,1,Tuesday,,
2015-05-06,95.16,95.935,94.974,95.189,189246729940,2,Wednesday,,
2015-05-07,95.157,95.64,94.507,94.667,189614910080,3,Thursday,,
2015-05-08,94.663,95.313,94.322,94.986,184875869990,4,Friday,,
2015-05-11,94.86,95.021,94.458,94.743,161870169860,0,Monday,-0.126,-0.1327
2015-05-12,94.747,95.926,94.73,95.598,179047909900,1,Tuesday,,
2015-05-13,95.598,96.774,95.285,96.649,189485549890,2,Wednesday,,
2015-05-14,96.652,97.292,96.13,96.269,192445860010,3,Thursday,,
2015-05-15,96.266,96.438,95.767,95.878,173839299650,4,Friday,,
2015-05-18,95.855,96.092,95.636,95.844,156220639920,0,Monday,-0.023,-0.024
2015-05-19,95.84,96.058,95.383,95.508,187581589800,1,Tuesday,,
2015-05-20,95.5,95.887,95.262,95.536,184964920400,2,Wednesday,,
2015-05-21,95.536,95.762,95.329,95.519,142651259970,3,Thursday,,
2015-05-22,95.52,95.766,94.945,95.151,135064970050,4,Friday,,
2015-05-25,94.989,95.292,94.913,95.083,86899280010,0,Monday,-0.162,-0.1703
2015-05-26,95.083,95.766,95.049,95.209,147132850120,1,Tuesday,,
2015-05-27,95.198,95.679,95.1,95.559,149322029990,2,Wednesday,,
2015-05-28,95.559,96.002,94.577,94.797,163784919970,3,Thursday,,
2015-05-29,94.797,95.138,94.624,94.853,150911489990,4,Friday,,
2015-06-01,94.74,95.176,94.606,94.893,150644110000,0,Monday,-0.113,-0.1191
2015-06-02,94.886,96.583,94.876,96.444,190267379880,1,Tuesday,,
2015-06-03,96.44,96.987,96.252,96.736,167412329690,2,Wednesday,,
2015-06-04,96.736,96.744,95.419,95.591,172240379870,3,Thursday,,
2015-06-05,95.587,96.352,95.466,95.738,151328009950,4,Friday,,
2015-06-08,95.694,95.962,95.429,95.875,145495280090,0,Monday,-0.044,-0.046
2015-06-09,95.874,96.097,95.17,95.614,167153789980,1,Tuesday,,
2015-06-10,95.616,95.74,94.509,95.185,198639650020,2,Wednesday,,
2015-06-11,95.144,95.819,94.39,95.689,174985820070,3,Thursday,,
2015-06-12,95.683,95.814,94.996,95.343,150819840030,4,Friday,,
2015-06-15,95.481,95.987,95.137,95.831,134895170000,0,Monday,0.138,0.1447
2015-06-16,95.82,96.002,95.404,95.598,127438190030,1,Tuesday,,
2015-06-17,95.596,95.78,95.041,95.611,158213809870,2,Wednesday,,
2015-06-18,95.597,96.311,94.948,95.89,172537259890,3,Thursday,,
2015-06-19,95.876,96.06,95.087,95.288,136785759980,4,Friday,,
2015-06-22,95.475,95.833,95.277,95.31,115196040150,0,Monday,0.187,0.1962
2015-06-23,95.301,95.953,95.187,95.87,118767289850,1,Tuesday,,
2015-06-24,95.865,96.184,95.383,95.384,121512229910,2,Wednesday,,
2015-06-25,95.372,95.807,95.358,95.639,107101020000,3,Thursday,,
2015-06-26,95.636,95.681,94.556,94.814,109637609870,4,Friday,,
2015-06-29,93.556,94.72,92.668,94.081,156919860230,0,Monday,-1.258,-1.3268
2015-06-30,94.076,94.458,93.616,94.4,143232400090,1,Tuesday,,
2015-07-01,94.4,94.986,94.088,94.15,141759090020,2,Wednesday,,
2015-07-02,94.15,94.433,93.649,93.903,130444019760,3,Thursday,,
2015-07-03,93.902,94.01,92.084,92.205,111888139870,4,Friday,,
2015-07-06,91.16,92.416,90.954,91.904,139457230100,0,Monday,-1.045,-1.1333
2015-07-07,91.901,92.021,90.433,91.29,148868869970,1,Tuesday,,
2015-07-08,91.282,91.4,89.46,89.66,178892559870,2,Wednesday,,
2015-07-09,89.659,91.02,89.162,90.341,162526599800,3,Thursday,,
2015-07-10,90.341,91.784,90.306,91.281,147896649890,4,Friday,,
2015-07-13,90.567,91.876,90.567,91.416,157218719920,0,Monday,-0.714,-0.7822
2015-07-14,91.416,91.997,91.324,91.926,140547519890,1,Tuesday,,
2015-07-15,91.925,92.426,91.105,91.306,162613149960,2,Wednesday,,
2015-07-16,91.308,92.212,91.019,91.906,147151649970,3,Thursday,,
2015-07-17,91.906,92.098,91.37,91.431,120410699970,4,Friday,,
2015-07-20,91.48,91.813,90.997,91.587,126742882240,0,Monday,0.049,0.0536
2015-07-21,91.51,92.26,91.345,91.902,162341620020,1,Tuesday,,
2015-07-22,91.897,92.015,91.197,91.389,153711249910,2,Wednesday,,
2015-07-23,91.388,91.811,91.054,91.108,138745800030,3,Thursday,,
2015-07-24,91.108,91.196,89.931,90.117,135307899880,4,Friday,,
2015-07-27,89.939,90.216,89.532,89.577,149879850130,0,Monday,-0.178,-0.1975
2015-07-28,89.573,90.712,89.341,90.618,150334199980,1,Tuesday,,
2015-07-29,90.582,90.828,90.288,90.388,145446090000,2,Wednesday,,
2015-07-30,90.388,90.895,90.308,90.516,137860349960,3,Thursday,,
2015-07-31,90.494,91.019,89.929,90.416,152509570050,4,Friday,,
2015-08-03,90.664,90.664,89.964,90.343,122764379840,0,Monday,0.248,0.2743
2015-08-04,90.346,92.033,90.046,91.769,161340030000,1,Tuesday,,
2015-08-05,91.765,91.906,91.254,91.831,159592380010,2,Wednesday,,
2015-08-06,91.825,92.232,91.343,91.607,146457939890,3,Thursday,,
2015-08-07,91.591,92.212,91.559,92.137,147763249940,4,Friday,,
2015-08-10,92.018,92.441,91.741,92.37,114190510030,0,Monday,-0.119,-0.1292
2015-08-11,92.37,92.692,90.958,91.36,164113419920,1,Tuesday,,
2015-08-12,91.359,91.732,90.352,91.632,173485009860,2,Wednesday,,
2015-08-13,91.632,92.057,91.148,91.534,159239300040,3,Thursday,,
2015-08-14,91.534,91.914,91.519,91.652,135789329840,4,Friday,,
2015-08-17,91.663,91.868,91.476,91.673,107096209990,0,Monday,0.011,0.012
2015-08-18,91.673,91.895,91.087,91.309,119164580050,1,Tuesday,,
2015-08-19,91.3,91.483,90.742,90.944,140701839950,2,Wednesday,,
2015-08-20,90.937,91.31,90.245,90.519,138508580090,3,Thursday,,
2015-08-21,90.519,90.609,89.19,89.199,170638740060,4,Friday,,
2015-08-24,88.907,89.168,82.08,84.722,242645119860,0,Monday,-0.292,-0.3274
2015-08-25,84.713,87.16,84.475,84.699,223908309890,1,Tuesday,,
2015-08-26,84.683,85.639,84.139,85.392,234665680280,2,Wednesday,,
2015-08-27,85.39,86.953,85.05,86.702,219135590140,3,Thursday,,
2015-08-28,86.702,87.318,86.044,87.277,179158510090,4,Friday,,
2015-08-31,86.978,87.085,85.791,86.21,152928459690,0,Monday,-0.299,-0.3426
2015-09-01,86.209,86.458,83.67,83.753,205501870220,1,Tuesday,,
2015-09-02,83.751,84.768,83.635,84.679,189533989950,2,Wednesday,,
2015-09-03,84.679,85.144,83.83,84.236,162028849950,3,Thursday,,
2015-09-04,84.233,84.378,82.115,82.183,178933250050,4,Friday,,
2015-09-07,82.358,83.08,82.208,82.572,172331220170,0,Monday,0.175,0.2129
2015-09-08,82.572,84.416,82.517,84.063,176871119910,1,Tuesday,,
2015-09-09,84.06,85.486,84.045,84.517,183469319940,2,Wednesday,,
2015-09-10,84.499,85.904,83.334,85.271,222198679960,3,Thursday,,
2015-09-11,85.273,85.601,84.785,85.483,143895119900,4,Friday,,
2015-09-14,85.335,86.096,84.933,85.797,152259780140,0,Monday,-0.148,-0.1731
2015-09-15,85.797,86.322,84.947,85.977,158506460040,1,Tuesday,,
2015-09-16,85.973,86.847,85.692,86.754,145446939900,2,Wednesday,,
2015-09-17,86.761,87.507,85.844,86.056,174818530010,3,Thursday,,
2015-09-18,86.058,86.862,85.79,86.219,198170090200,4,Friday,,
2015-09-21,86.253,86.377,85.712,85.947,136151580110,0,Monday,0.034,0.0394
2015-09-22,85.949,86.115,84.633,85.155,138115609690,1,Tuesday,,
2015-09-23,85.156,85.202,84.001,84.2,146697610140,2,Wednesday,,
2015-09-24,84.198,84.541,82.991,84.319,177932490110,3,Thursday,,
2015-09-25,84.319,85.002,83.85,84.675,171950340140,4,Friday,,
2015-09-28,84.695,84.729,83.668,83.8,150867420200,0,Monday,0.02,0.0236
2015-09-29,83.802,84.299,82.823,83.606,184709549990,1,Tuesday,,
2015-09-30,83.615,84.665,83.576,84.1,161059509980,2,Wednesday,,
2015-10-01,84.097,85.051,83.909,84.276,163737850250,3,Thursday,,
2015-10-02,84.276,84.675,83.269,84.435,165339270180,4,Friday,,
2015-10-05,84.644,85.519,84.505,85.295,139924619930,0,Monday,0.209,0.2475
2015-10-06,85.295,86.253,85.114,86.124,140653140020,1,Tuesday,,
2015-10-07,86.12,86.887,85.94,86.484,178144349960,2,Wednesday,,
2015-10-08,86.48,87.193,85.801,87.056,154444639740,3,Thursday,,
2015-10-09,87.054,88.33,86.885,88.189,162281849950,4,Friday,,
2015-10-12,87.92,88.61,87.764,88.357,107490210040,0,Monday,-0.269,-0.305
2015-10-13,88.357,88.398,86.729,86.729,137938259860,1,Tuesday,,
2015-10-14,86.729,87.089,86.087,86.73,169892289920,2,Wednesday,,
2015-10-15,86.723,87.505,86.288,87.109,174590510130,3,Thursday,,
2015-10-16,87.093,87.32,86.339,86.811,138045340180,4,Friday,,
2015-10-19,86.612,87.2,86.272,86.599,117918569940,0,Monday,-0.199,-0.2292
2015-10-20,86.577,87.352,86.558,86.987,112593429980,1,Tuesday,,
2015-10-21,86.984,87.297,86.361,86.441,133133109880,2,Wednesday,,
2015-10-22,86.441,87.157,85.998,86.971,146443809940,3,Thursday,,
2015-10-23,86.98,88.098,86.907,87.598,155611169780,4,Friday,,
2015-10-25,87.614,87.701,87.532,87.583,2553400000,6,Sunday,,
2015-10-26,87.585,87.994,87.498,87.637,122165249860,0,Monday,0.002,0.0023
2015-10-27,87.634,87.747,86.475,86.689,119147140010,1,Tuesday,,
2015-10-28,86.687,86.739,85.611,85.994,140907780040,2,Wednesday,,
2015-10-29,85.997,86.056,85.513,85.701,144887499880,3,Thursday,,
2015-10-30,85.701,86.282,85.427,86.055,177725960030,4,Friday,,
2015-11-02,85.626,86.351,85.626,86.275,120293650000,0,Monday,-0.429,-0.4985
2015-11-03,86.272,87.182,85.934,86.983,120731589810,1,Tuesday,,
2015-11-04,86.982,87.581,86.742,86.881,141139589820,2,Wednesday,,
2015-11-05,86.881,87.308,86.609,86.946,139085210050,3,Thursday,,
2015-11-06,86.939,87.375,86.506,86.682,158464659870,4,Friday,,
2015-11-09,86.615,87.269,86.608,86.785,154401639950,0,Monday,-0.067,-0.0773
2015-11-10,86.785,87.09,86.464,86.578,141000130100,1,Tuesday,,
2015-11-11,86.574,86.989,86.542,86.739,121183699840,2,Wednesday,,
2015-11-12,86.735,87.949,86.706,87.352,154300099720,3,Thursday,,
2015-11-13,87.343,87.679,87.182,87.378,136362630040,4,Friday,,
2015-11-16,87.024,87.614,86.818,87.393,144878210100,0,Monday,-0.354,-0.4051
2015-11-17,87.404,88.018,87.245,87.784,144262870020,1,Tuesday,,
2015-11-18,87.784,87.92,87.379,87.907,127926680170,2,Wednesday,,
2015-11-19,87.907,88.516,87.77,88.371,157686540170,3,Thursday,,
2015-11-20,88.371,89.012,88.286,88.844,141413530010,4,Friday,,
2015-11-23,88.8,88.888,88.23,88.335,124784610090,0,Monday,-0.044,-0.0495
2015-11-24,88.331,88.925,88.031,88.871,128959569970,1,Tuesday,,
2015-11-25,88.9,89.111,88.797,88.993,132345119760,2,Wednesday,,
2015-11-26,88.996,89.083,88.375,88.581,114775350090,3,Thursday,,
2015-11-27,88.581,88.727,88.109,88.306,120272249860,4,Friday,,
2015-11-30,88.333,89.416,88.043,88.962,133264730030,0,Monday,0.027,0.0306
2015-12-01,88.957,90.104,88.882,89.956,157927850020,1,Tuesday,,
2015-12-02,89.954,90.483,89.806,90.053,150399840020,2,Wednesday,,
2015-12-03,90.055,90.579,89.697,89.984,195417509940,3,Thursday,,
2015-12-04,89.978,90.725,89.604,90.277,183600850110,4,Friday,,
2015-12-07,90.411,90.476,89.47,89.653,134074410020,0,Monday,0.134,0.1484
2015-12-08,89.646,89.661,88.263,88.676,155089360010,1,Tuesday,,
2015-12-09,88.676,88.989,87.298,87.785,179070989730,2,Wednesday,,
2015-12-10,87.78,89.128,87.773,88.485,162648640150,3,Thursday,,
2015-12-11,88.493,88.623,86.793,86.901,165670730030,4,Friday,,
2015-12-14,87.262,87.717,86.51,87.652,184546140160,0,Monday,0.361,0.4154
2015-12-15,87.648,88.127,87.14,87.491,171841290060,1,Tuesday,,
2015-12-16,87.483,88.502,87.437,88.372,173976920030,2,Wednesday,,
2015-12-17,88.37,88.593,87.112,87.352,165099100250,3,Thursday,,
2015-12-18,87.355,87.995,86.212,86.889,181596830040,4,Friday,,
2015-12-21,86.922,87.203,86.639,87.109,132357150020,0,Monday,0.033,0.038
2015-12-22,87.11,87.721,87.03,87.572,144448140040,1,Tuesday,,
2015-12-23,87.577,87.658,87.145,87.441,93019920050,2,Wednesday,,
2015-12-24,87.441,87.672,87.347,87.529,85069990010,3,Thursday,,
2015-12-25,87.311,87.637,87.19,87.504,14583719990,4,Friday,,
2015-12-28,87.488,87.608,87.227,87.27,90860409910,0,Monday,-0.016,-0.0183
2015-12-29,87.268,87.916,87.212,87.848,106884629990,1,Tuesday,,
2015-12-30,87.848,87.975,87.604,87.795,98791260160,2,Wednesday,,
2015-12-31,87.798,88.204,87.432,87.604,88651579990,3,Thursday,,
2016-01-04,87.552,87.831,85.335,85.872,157099619970,0,Monday,-0.052,-0.0594
2016-01-05,85.872,86.345,84.886,85.236,165355959790,1,Tuesday,,
2016-01-06,85.237,85.402,83.548,83.771,196980069810,2,Wednesday,,
2016-01-07,83.76,84.122,81.991,82.489,220044469930,3,Thursday,,
2016-01-08,82.483,83.883,81.466,81.476,209346119530,4,Friday,,
2016-01-11,81.694,83.02,80.88,82.363,209106570000,0,Monday,0.218,0.2676
2016-01-12,82.363,82.774,81.38,82.165,212960959920,1,Tuesday,,
2016-01-13,82.162,83.394,81.771,81.845,197840740020,2,Wednesday,,
