Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2023-07-25,00:00:00,0.67373,0.67945,0.67234,0.67903,97525340190,1,Tuesday,,
2023-07-26,00:00:00,0.67769,0.67925,0.67285,0.67567,124628440090,2,Wednesday,,
2023-07-27,00:00:00,0.67562,0.68207,0.66978,0.67078,141529190090,3,Thursday,,
2023-07-28,00:00:00,0.6701,0.67131,0.66221,0.66466,149654879960,4,Friday,,
2023-07-31,00:00:00,0.66511,0.6739,0.6643,0.6716,102332210060,0,Monday,0.00045,0.0677
2023-08-01,00:00:00,0.67158,0.67231,0.66017,0.66135,96955919890,1,Tuesday,,
2023-08-02,00:00:00,0.66116,0.66295,0.65263,0.6537,104414209870,2,Wednesday,,
2023-08-03,00:00:00,0.65293,0.65682,0.65137,0.65491,110782400120,3,Thursday,,
2023-08-04,00:00:00,0.65472,0.66091,0.65389,0.65663,129259510030,4,Friday,,
2023-08-07,00:00:00,0.65713,0.65924,0.65548,0.65724,80902070050,0,Monday,0.0005,0.07615
2023-08-08,00:00:00,0.65724,0.65758,0.64961,0.65429,97634820110,1,Tuesday,,
2023-08-09,00:00:00,0.65424,0.65709,0.65196,0.65266,98527609960,2,Wednesday,,
2023-08-10,00:00:00,0.65262,0.66164,0.65135,0.65135,124232459960,3,Thursday,,
2023-08-11,00:00:00,0.65136,0.65332,0.64855,0.64919,105878009980,4,Friday,,
2023-08-14,00:00:00,0.64951,0.65025,0.64534,0.64857,113091130110,0,Monday,0.00032,0.04929
2023-08-15,00:00:00,0.64854,0.65212,0.6451,0.64531,134840479830,1,Tuesday,,
2023-08-16,00:00:00,0.64519,0.64802,0.64153,0.64228,121036829920,2,Wednesday,,
2023-08-17,00:00:00,0.64225,0.645,0.6364,0.64017,127179529730,3,Thursday,,
2023-08-18,00:00:00,0.63997,0.64285,0.63786,0.63997,120155779920,4,Friday,,
2023-08-21,00:00:00,0.64054,0.6421,0.63867,0.64132,101347870020,0,Monday,0.00057,0.08907
2023-08-22,00:00:00,0.64126,0.64575,0.64029,0.64218,100946910010,1,Tuesday,,
2023-08-23,00:00:00,0.64218,0.6481,0.64105,0.64793,98186909900,2,Wednesday,,
2023-08-24,00:00:00,0.64793,0.64878,0.64122,0.64163,96089709920,3,Thursday,,
2023-08-25,00:00:00,0.64161,0.64408,0.63795,0.64011,116490590050,4,Friday,,
2023-08-28,00:00:00,0.6402,0.64392,0.64013,0.64282,88107520000,0,Monday,9e-05,0.01406
2023-08-29,00:00:00,0.64281,0.64863,0.64008,0.64791,117480309900,1,Tuesday,,
2023-08-30,00:00:00,0.64789,0.65218,0.64489,0.64737,110750240020,2,Wednesday,,
