Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2008-12-19,00:00:00,852.31,853.65,829.29,836.57,8647450,4,Friday,,
2008-12-22,00:00:00,836.65,851.11,836.25,846.88,8014460,0,Monday,0.08,0.00956
2008-12-23,00:00:00,846.96,848.3,829.19,838.53,8360990,1,Tuesday,,
2008-12-24,00:00:00,838.7,848.18,834.19,845.8,7873690,2,Wednesday,,
2008-12-25,00:00:00,845.77,846.86,839.14,843.78,3738440,3,Thursday,,
2008-12-26,00:00:00,843.73,872.05,841.9,867.06,7884190,4,Friday,,
2008-12-29,00:00:00,866.61,890.02,866.5,879.2,7638710,0,Monday,-0.45,-0.0519
2008-12-30,00:00:00,878.83,883.13,863.62,872.11,8091690,1,Tuesday,,
2008-12-31,00:00:00,872.36,883.23,855.63,879.84,7395420,2,Wednesday,,
2009-01-01,00:00:00,879.87,880.29,876.77,879.88,3554850,3,Thursday,,
2009-01-02,00:00:00,879.96,886.22,866.97,874.75,7361400,4,Friday,,
2009-01-05,00:00:00,872.95,884.88,844.85,858.55,6965740,0,Monday,-1.8,-0.20577
2009-01-06,00:00:00,858.62,869.33,838.59,863.01,7395850,1,Tuesday,,
2009-01-07,00:00:00,862.94,866.29,836.47,842.02,7239890,2,Wednesday,,
2009-01-08,00:00:00,842.12,863.42,835.92,856.23,7595770,3,Thursday,,
2009-01-09,00:00:00,856.27,867.68,844.4,852.96,7502560,4,Friday,,
2009-01-12,00:00:00,853.39,855.3,815.0,820.26,7186410,0,Monday,0.43,0.05041
2009-01-13,00:00:00,820.02,829.94,813.65,821.03,7421900,1,Tuesday,,
2009-01-14,00:00:00,821.03,828.81,807.07,810.87,7347330,2,Wednesday,,
2009-01-15,00:00:00,810.82,820.45,801.83,817.19,7638700,3,Thursday,,
2009-01-16,00:00:00,817.02,842.74,815.38,841.53,7446070,4,Friday,,
2009-01-19,00:00:00,842.19,845.3,831.42,835.37,6846120,0,Monday,0.66,0.07843
2009-01-20,00:00:00,835.18,865.79,823.39,856.34,7410460,1,Tuesday,,
2009-01-21,00:00:00,856.19,863.76,843.18,853.26,7323380,2,Wednesday,,
2009-01-22,00:00:00,853.39,862.3,844.04,856.14,7577070,3,Thursday,,
2009-01-23,00:00:00,856.29,902.67,852.08,898.91,7449800,4,Friday,,
2009-01-26,00:00:00,897.9,915.35,888.62,902.67,7057690,0,Monday,-1.01,-0.11236
2009-01-27,00:00:00,902.55,907.0,892.13,898.06,7408760,1,Tuesday,,
2009-01-28,00:00:00,898.28,902.97,882.52,887.05,7338400,2,Wednesday,,
2009-01-29,00:00:00,886.84,909.14,874.04,907.91,7656310,3,Thursday,,
2009-01-30,00:00:00,907.97,928.79,900.68,926.08,7497560,4,Friday,,
2009-02-02,00:00:00,926.77,926.87,900.74,904.13,6963280,0,Monday,0.69,0.07451
2009-02-03,00:00:00,904.2,912.27,889.17,900.0,7465050,1,Tuesday,,
2009-02-04,00:00:00,899.91,908.46,895.37,904.98,7335980,2,Wednesday,,
2009-02-05,00:00:00,905.23,923.35,901.69,914.29,7637470,3,Thursday,,
2009-02-06,00:00:00,914.03,919.05,903.86,910.7,7479780,4,Friday,,
2009-02-09,00:00:00,912.13,912.49,890.23,893.65,7024010,0,Monday,1.43,0.15702
2009-02-10,00:00:00,893.47,917.14,890.58,914.69,7546190,1,Tuesday,,
2009-02-11,00:00:00,914.7,946.43,910.08,938.59,7355790,2,Wednesday,,
2009-02-12,00:00:00,938.35,951.83,934.12,945.69,7762500,3,Thursday,,
2009-02-13,00:00:00,945.77,946.7,932.03,940.7,7575950,4,Friday,,
2009-02-16,00:00:00,939.14,943.75,935.4,940.69,6848810,0,Monday,-1.56,-0.16583
2009-02-17,00:00:00,940.52,973.37,939.22,969.34,7509370,1,Tuesday,,
2009-02-18,00:00:00,969.38,986.55,960.58,983.72,7533870,2,Wednesday,,
2009-02-19,00:00:00,983.75,985.47,968.37,973.56,7768690,3,Thursday,,
2009-02-20,00:00:00,973.52,1004.76,969.7,991.87,7673670,4,Friday,,
2009-02-23,00:00:00,997.17,997.34,976.53,990.7,7207330,0,Monday,5.3,0.53434
2009-02-24,00:00:00,990.37,994.38,958.96,961.35,7667990,1,Tuesday,,
2009-02-25,00:00:00,961.57,976.84,943.69,953.28,7516320,2,Wednesday,,
2009-02-26,00:00:00,952.9,956.11,931.74,945.09,7883120,3,Thursday,,
2009-02-27,00:00:00,945.2,961.84,929.29,941.9,7704720,4,Friday,,
2009-03-02,00:00:00,939.64,957.72,921.7,925.48,7306580,0,Monday,-2.26,-0.23994
2009-03-03,00:00:00,925.46,932.31,904.73,915.3,7617910,1,Tuesday,,
2009-03-04,00:00:00,915.21,922.06,899.58,906.01,7637830,2,Wednesday,,
2009-03-05,00:00:00,905.8,936.3,904.44,931.6,7788620,3,Thursday,,
2009-03-06,00:00:00,931.5,944.18,929.65,938.05,7689420,4,Friday,,
2009-03-08,00:00:00,939.32,939.48,938.28,939.39,108530,6,Sunday,,
2009-03-09,00:00:00,939.46,941.64,910.65,921.01,7315620,0,Monday,0.07,0.00745
2009-03-10,00:00:00,921.16,921.98,890.89,895.46,7659430,1,Tuesday,,
2009-03-11,00:00:00,895.34,912.61,891.68,906.65,7532700,2,Wednesday,,
2009-03-12,00:00:00,906.28,930.2,905.27,926.17,7926000,3,Thursday,,
2009-03-13,00:00:00,925.93,937.01,918.92,928.65,7447280,4,Friday,,
2009-03-15,00:00:00,926.95,928.1,926.86,928.1,126880,6,Sunday,,
2009-03-16,00:00:00,928.34,929.23,915.17,927.39,7235020,0,Monday,0.24,0.02586
2009-03-17,00:00:00,927.23,927.23,912.08,922.15,7623350,1,Tuesday,,
2009-03-18,00:00:00,922.05,946.65,883.24,939.85,7531790,2,Wednesday,,
2009-03-19,00:00:00,939.73,960.83,925.47,949.72,7892010,3,Thursday,,
2009-03-20,00:00:00,949.93,966.43,946.06,950.94,7511500,4,Friday,,
2009-03-22,00:00:00,950.62,951.95,950.52,950.74,149830,6,Sunday,,
2009-03-23,00:00:00,950.53,956.62,934.56,936.84,7275140,0,Monday,-0.21,-0.02209
2009-03-24,00:00:00,936.77,943.77,918.02,925.78,7816080,1,Tuesday,,
2009-03-25,00:00:00,925.95,939.25,916.95,933.15,7530340,2,Wednesday,,
2009-03-26,00:00:00,933.05,944.79,931.1,933.06,8015690,3,Thursday,,
2009-03-27,00:00:00,933.54,935.66,918.29,921.87,7567190,4,Friday,,
2009-03-30,00:00:00,921.85,931.41,909.25,917.07,7297280,0,Monday,-0.02,-0.00217
2009-03-31,00:00:00,917.07,924.06,911.84,918.69,7679630,1,Tuesday,,
2009-04-01,00:00:00,918.63,932.36,916.18,926.22,7642580,2,Wednesday,,
2009-04-02,00:00:00,926.27,928.55,894.47,903.86,7812240,3,Thursday,,
2009-04-03,00:00:00,903.87,908.42,890.03,891.8,7805210,4,Friday,,
