Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2015-10-15,00:00:00,183.907,184.363,182.748,183.721,197910909780,3,Thursday,,
2015-10-16,00:00:00,183.729,184.726,183.583,184.419,158987759960,4,Friday,,
2015-10-19,00:00:00,184.373,185.096,183.837,184.766,140018449960,0,Monday,-0.046,-0.02494
2015-10-20,00:00:00,184.768,185.589,184.677,185.058,140575090010,1,Tuesday,,
2015-10-21,00:00:00,185.063,185.567,184.729,184.871,150915609940,2,Wednesday,,
2015-10-22,00:00:00,184.871,185.898,184.495,185.759,180245740140,3,Thursday,,
2015-10-23,00:00:00,185.759,186.271,185.248,185.942,169615070130,4,Friday,,
2015-10-25,00:00:00,186.028,186.088,185.892,185.951,2607779990,6,Sunday,,
2015-10-26,00:00:00,185.949,186.011,185.171,185.719,143711890040,0,Monday,-0.002,-0.00108
2015-10-27,00:00:00,185.725,185.877,183.933,184.245,139993960170,1,Tuesday,,
2015-10-28,00:00:00,184.249,185.035,183.896,184.875,149619470050,2,Wednesday,,
2015-10-29,00:00:00,184.882,185.547,184.088,185.36,177619310010,3,Thursday,,
2015-10-30,00:00:00,185.355,186.725,184.313,186.055,211719619970,4,Friday,,
2015-11-02,00:00:00,185.968,186.969,185.557,186.147,141765970010,0,Monday,-0.087,-0.04676
2015-11-03,00:00:00,186.147,186.887,185.874,186.685,132924929960,1,Tuesday,,
2015-11-04,00:00:00,186.684,187.315,186.478,186.976,167306009920,2,Wednesday,,
2015-11-05,00:00:00,186.995,187.682,184.962,185.133,169338150020,3,Thursday,,
2015-11-06,00:00:00,185.122,185.817,184.191,185.387,184083659870,4,Friday,,
2015-11-09,00:00:00,185.553,186.605,185.375,186.157,153580209840,0,Monday,0.166,0.08954
2015-11-10,00:00:00,186.158,186.512,185.888,186.164,157605150140,1,Tuesday,,
2015-11-11,00:00:00,186.148,187.045,185.948,186.874,153723880180,2,Wednesday,,
2015-11-12,00:00:00,186.843,187.508,186.548,186.726,170504459970,3,Thursday,,
2015-11-13,00:00:00,186.726,187.031,186.407,186.775,159340570020,4,Friday,,
2015-11-16,00:00:00,186.148,187.46,185.993,187.243,169008970100,0,Monday,-0.627,-0.3357
2015-11-17,00:00:00,187.243,187.985,186.857,187.763,163263289920,1,Tuesday,,
2015-11-18,00:00:00,187.763,188.379,187.283,188.372,143396559740,2,Wednesday,,
2015-11-19,00:00:00,188.372,188.802,187.634,187.84,161735860020,3,Thursday,,
2015-11-20,00:00:00,187.833,188.086,186.463,186.508,151389209860,4,Friday,,
2015-11-23,00:00:00,186.587,186.973,185.648,185.758,142477769840,0,Monday,0.079,0.04236
2015-11-24,00:00:00,185.753,186.002,184.33,184.746,149426840060,1,Tuesday,,
2015-11-25,00:00:00,184.738,185.797,184.501,185.591,144939749970,2,Wednesday,,
2015-11-26,00:00:00,185.614,185.651,184.657,185.083,128541070040,3,Thursday,,
2015-11-27,00:00:00,185.088,185.318,184.245,184.441,147676800110,4,Friday,,
2015-11-30,00:00:00,184.639,185.661,184.35,185.33,140781810000,0,Monday,0.198,0.10735
2015-12-01,00:00:00,185.333,186.021,184.948,185.252,163435170270,1,Tuesday,,
2015-12-02,00:00:00,185.256,185.635,183.972,184.273,169129950010,2,Wednesday,,
2015-12-03,00:00:00,184.257,185.893,184.008,185.648,224443219950,3,Thursday,,
2015-12-04,00:00:00,185.648,186.246,185.123,185.922,223315139790,4,Friday,,
2015-12-07,00:00:00,186.128,186.341,185.467,185.706,172591149800,0,Monday,0.206,0.1108
2015-12-08,00:00:00,185.718,185.753,183.762,184.456,193410739910,1,Tuesday,,
2015-12-09,00:00:00,184.453,185.392,183.692,184.347,216908420010,2,Wednesday,,
2015-12-10,00:00:00,184.362,184.973,183.373,184.263,189584770070,3,Thursday,,
2015-12-11,00:00:00,184.278,185.057,183.563,184.107,191324969840,4,Friday,,
2015-12-14,00:00:00,184.503,184.508,182.119,183.239,221415990020,0,Monday,0.396,0.21509
2015-12-15,00:00:00,183.231,184.22,182.582,182.923,202911779890,1,Tuesday,,
2015-12-16,00:00:00,182.943,183.727,182.429,183.318,218170600090,2,Wednesday,,
2015-12-17,00:00:00,183.312,183.66,182.369,182.562,203341240110,3,Thursday,,
2015-12-18,00:00:00,182.572,183.94,180.36,180.377,220600799730,4,Friday,,
2015-12-21,00:00:00,180.667,181.22,179.952,180.321,176030259820,0,Monday,0.29,0.16077
2015-12-22,00:00:00,180.318,180.614,179.033,179.483,137988099880,1,Tuesday,,
2015-12-23,00:00:00,179.482,180.154,179.309,179.791,120484220160,2,Wednesday,,
2015-12-24,00:00:00,179.791,179.972,178.964,179.451,113237750090,3,Thursday,,
2015-12-25,00:00:00,179.427,179.783,179.042,179.473,9972300010,4,Friday,,
2015-12-28,00:00:00,179.011,180.046,178.969,179.137,113878879920,0,Monday,-0.462,-0.25742
2015-12-29,00:00:00,179.142,179.546,178.122,178.462,116104080030,1,Tuesday,,
2015-12-30,00:00:00,178.423,179.037,178.247,178.509,121015260180,2,Wednesday,,
2015-12-31,00:00:00,178.516,178.712,176.958,177.077,116562689970,3,Thursday,,
2016-01-04,00:00:00,177.087,177.366,174.969,175.722,186558330250,0,Monday,0.01,0.00565
2016-01-05,00:00:00,175.722,176.162,174.085,174.708,193905210140,1,Tuesday,,
2016-01-06,00:00:00,174.708,174.917,173.104,173.297,227800400170,2,Wednesday,,
2016-01-07,00:00:00,173.303,173.756,170.757,171.988,257121880110,3,Thursday,,
2016-01-08,00:00:00,171.983,173.367,170.158,170.185,236172550280,4,Friday,,
2016-01-11,00:00:00,170.233,172.278,169.308,171.216,234721459880,0,Monday,0.048,0.0282
2016-01-12,00:00:00,171.206,171.69,169.165,169.933,242947339890,1,Tuesday,,
2016-01-13,00:00:00,169.927,171.288,169.495,169.497,235685479810,2,Wednesday,,
2016-01-14,00:00:00,169.498,170.515,168.833,170.128,258479100080,3,Thursday,,
2016-01-15,00:00:00,170.133,170.565,166.242,166.738,271843990190,4,Friday,,
2016-01-18,00:00:00,166.534,168.153,166.383,167.045,207211650270,0,Monday,-0.204,-0.12235
2016-01-19,00:00:00,167.068,169.097,166.337,166.528,248136620400,1,Tuesday,,
2016-01-20,00:00:00,166.499,166.82,163.978,165.913,305458799970,2,Wednesday,,
2016-01-21,00:00:00,165.907,167.721,164.454,167.347,336593199860,3,Thursday,,
2016-01-22,00:00:00,167.347,170.361,167.074,169.398,262064689690,4,Friday,,
2016-01-25,00:00:00,169.283,170.007,168.308,168.542,237274519890,0,Monday,-0.115,-0.06789
2016-01-26,00:00:00,168.538,170.27,166.975,169.915,251570530090,1,Tuesday,,
2016-01-27,00:00:00,169.904,170.025,168.56,168.877,257154079760,2,Wednesday,,
2016-01-28,00:00:00,168.868,171.147,168.673,170.582,253641099830,3,Thursday,,
2016-01-29,00:00:00,170.584,174.17,170.088,172.482,288302660040,4,Friday,,
2016-02-01,00:00:00,172.902,175.015,172.416,174.58,236247249820,0,Monday,0.42,0.2435
2016-02-02,00:00:00,174.58,174.677,172.748,172.833,251714189970,1,Tuesday,,
2016-02-03,00:00:00,172.839,173.748,171.038,172.099,311694349630,2,Wednesday,,
2016-02-04,00:00:00,172.101,172.469,170.025,170.336,309220339840,3,Thursday,,
2016-02-05,00:00:00,170.337,170.532,168.98,169.387,268701709920,4,Friday,,
2016-02-08,00:00:00,169.348,170.628,165.968,167.173,282471559860,0,Monday,-0.039,-0.02302
2016-02-09,00:00:00,167.173,167.213,164.548,166.576,376567000440,1,Tuesday,,
2016-02-10,00:00:00,166.547,167.637,164.415,164.548,361102640130,2,Wednesday,,
2016-02-11,00:00:00,164.548,165.082,159.804,162.731,385263980190,3,Thursday,,
2016-02-12,00:00:00,162.711,164.767,161.674,164.168,319645000290,4,Friday,,
2016-02-15,00:00:00,164.362,165.754,164.227,165.352,247233649510,0,Monday,0.194,0.11817
2016-02-16,00:00:00,165.361,166.082,162.434,163.128,266020539810,1,Tuesday,,
2016-02-17,00:00:00,163.118,163.878,161.563,163.033,285391940120,2,Wednesday,,
2016-02-18,00:00:00,163.021,163.965,162.041,162.291,253339699970,3,Thursday,,
2016-02-19,00:00:00,162.304,162.503,160.728,162.116,260826269890,4,Friday,,
2016-02-22,00:00:00,160.538,161.559,159.135,159.732,241445799810,0,Monday,-1.578,-0.97338
2016-02-23,00:00:00,159.653,159.917,156.962,157.177,247567649800,1,Tuesday,,
2016-02-24,00:00:00,157.166,157.308,154.717,156.196,266486860070,2,Wednesday,,
2016-02-25,00:00:00,156.19,157.901,155.779,157.737,254885320060,3,Thursday,,
2016-02-26,00:00:00,157.73,158.555,157.203,158.046,243502180080,4,Friday,,
2016-02-29,00:00:00,157.903,157.973,156.198,156.783,252408020150,0,Monday,-0.143,-0.09048
2016-03-01,00:00:00,156.784,159.521,156.153,159.02,250719260170,1,Tuesday,,
2016-03-02,00:00:00,159.023,160.569,158.738,159.712,248973280240,2,Wednesday,,
2016-03-03,00:00:00,159.723,161.293,159.653,161.146,251458899780,3,Thursday,,
2016-03-04,00:00:00,161.146,162.437,160.426,161.787,264098560300,4,Friday,,
