Date,Time,Open,High,Low,Close,Volume
20170828,00:00:00,21790.47,21870.97,21762.97,21802.97,3269000
20170829,00:00:00,21714.47,21874.97,21645.47,21866.27,5110100
20170830,00:00:00,21889.27,21941.97,21830.47,21886.97,3709200
20170831,00:00:00,21908.47,21986.47,21897.47,21951.97,3006420
20170901,00:00:00,21980.07,22037.97,21974.97,21982.97,2533300
20170904,00:00:00,21914.97,21944.97,21898.97,21930.97,783900
20170905,00:00:00,21935.47,21948.97,21705.47,21752.97,4948110
20170906,00:00:00,21774.67,21846.97,21749.47,21811.47,4193380
20170907,00:00:00,21775.97,21846.97,21740.47,21782.97,3829700
20170908,00:00:00,21752.17,21841.37,21710.97,21793.97,2830380
20170911,00:00:00,21932.47,22067.97,21918.47,22057.47,1773710
20170912,00:00:00,22074.67,22137.97,22072.67,22117.97,2266100
20170913,00:00:00,22113.47,22157.97,22091.97,22156.47,2412000
20170914,00:00:00,22132.87,22211.47,22107.07,22205.37,3376600
20170915,00:00:00,22206.97,22268.47,22186.47,22262.97,2612550
20170918,00:00:00,22334.77,22358.47,22285.47,22336.97,2072600
20170919,00:00:00,22358.27,22386.07,22342.47,22377.67,2624730
20170920,00:00:00,22379.07,22416.67,22318.57,22415.07,2948200
20170921,00:00:00,22405.97,22414.47,22358.47,22363.87,2574460
20170922,00:00:00,22325.47,22365.97,22301.97,22343.47,2664800
20170925,00:00:00,22329.97,22359.27,22216.47,22296.97,3084600
20170926,00:00:00,22297.47,22364.97,22276.87,22284.97,2045080
20170927,00:00:00,22307.97,22369.47,22251.97,22336.97,2736110
20170928,00:00:00,22349.87,22388.97,22280.97,22371.37,2276730
20170929,00:00:00,22373.97,22397.97,22329.47,22391.47,1961100
20171002,00:00:00,22428.97,22548.47,22416.97,22547.47,2002310
20171003,00:00:00,22601.37,22644.47,22579.87,22641.97,1475550
20171004,00:00:00,22656.97,22684.17,22633.47,22658.57,1778960
20171005,00:00:00,22651.97,22770.67,22650.47,22769.97,2205600
20171006,00:00:00,22778.97,22785.47,22727.47,22764.47,2199870
20171009,00:00:00,22762.07,22798.97,22735.97,22754.47,1718600
20171010,00:00:00,22788.47,22846.57,22765.97,22831.07,2273700
20171011,00:00:00,22839.57,22866.57,22806.27,22865.57,1733310
20171012,00:00:00,22859.97,22882.57,22819.97,22839.97,1567800
20171013,00:00:00,22859.47,22902.47,22846.47,22877.97,1830700
20171016,00:00:00,22897.47,22955.57,22884.47,22948.97,1720200
20171017,00:00:00,22959.87,22996.47,22946.87,22988.47,1709400
20171018,00:00:00,23030.97,23171.67,23026.97,23155.67,20638200
20171019,00:00:00,23155.47,23164.67,23000.57,23163.67,44514710
20171020,00:00:00,23234.47,23324.67,23200.67,23323.67,29981780
20171023,00:00:00,23332.47,23368.07,23275.17,23278.67,30049780
20171024,00:00:00,23314.47,23485.67,23298.57,23440.67,36834530
20171025,00:00:00,23433.47,23462.07,23249.67,23329.67,55077890
20171026,00:00:00,23346.47,23450.67,23337.07,23405.67,42266830
20171027,00:00:00,23406.47,23457.07,23349.17,23432.67,44334340
20171030,00:00:00,23403.97,23428.17,23328.67,23347.67,36119170
20171031,00:00:00,23353.47,23405.67,23334.67,23375.67,27126400
20171101,00:00:00,23435.47,23517.07,23385.67,23433.67,44822420
20171102,00:00:00,23404.47,23530.67,23343.67,23512.67,50554050
20171103,00:00:00,23531.47,23552.67,23475.67,23535.67,34483070
20171106,00:00:00,23516.47,23573.67,23503.47,23551.17,26217050
20171107,00:00:00,23615.47,23616.47,23483.67,23553.17,39976060
20171108,00:00:00,23544.47,23575.17,23511.67,23559.67,33909520
20171109,00:00:00,23525.47,23541.47,23307.67,23462.17,86624230
20171110,00:00:00,23449.47,23462.57,23377.07,23425.17,51510140
20171113,00:00:00,23439.47,23457.67,23327.57,23443.67,38678270
20171114,00:00:00,23429.47,23461.07,23269.67,23407.17,46312520
20171115,00:00:00,23343.47,23348.47,23241.67,23274.67,55908220
20171116,00:00:00,23347.97,23489.67,23320.07,23455.67,43750470
20171117,00:00:00,23430.47,23453.07,23351.67,23358.67,55610330
20171120,00:00:00,23291.47,23455.67,23289.97,23430.67,43730330
20171121,00:00:00,23421.47,23616.67,23405.47,23589.67,47349380
20171122,00:00:00,23600.47,23625.07,23503.67,23527.67,37297570
20171123,00:00:00,23516.47,23537.07,23460.57,23528.17,19164360
20171124,00:00:00,23542.47,23598.67,23512.07,23547.17,26698270
20171127,00:00:00,23525.47,23638.67,23519.07,23580.67,42352530
20171128,00:00:00,23588.47,23850.67,23588.47,23838.67,51367790
20171129,00:00:00,23844.47,23959.67,23840.47,23938.67,62682810
20171130,00:00:00,23954.47,24326.67,23951.47,24260.67,66518200
20171201,00:00:00,24271.47,24322.67,23922.17,24228.67,115658130
20171204,00:00:00,24442.47,24533.67,24288.67,24289.67,91580780
20171205,00:00:00,24369.47,24384.57,24154.17,24178.67,87337120
20171206,00:00:00,24120.47,24230.67,24081.47,24144.67,79805750
20171207,00:00:00,24175.47,24258.17,24069.07,24208.17,73844920
20171208,00:00:00,24251.47,24329.67,24223.17,24327.67,53976860
20171211,00:00:00,24349.47,24389.67,24314.67,24385.67,44667500
20171212,00:00:00,24405.47,24552.67,24394.07,24508.67,51360110
20171213,00:00:00,24511.47,24666.67,24502.47,24593.67,59781590
20171214,00:00:00,24647.47,24677.07,24512.67,24518.67,65316910
20171215,00:00:00,24577.47,24684.67,24562.07,24638.67,58340100
20171218,00:00:00,24766.97,24873.67,24751.47,24801.17,54737840
20171219,00:00:00,24823.47,24873.07,24713.67,24756.17,50880780
20171220,00:00:00,24803.97,24863.07,24691.67,24729.67,61714250
20171221,00:00:00,24727.47,24846.67,24702.07,24787.67,43514170
20171222,00:00:00,24793.47,24807.07,24722.67,24767.67,38330890
20171226,00:00:00,24744.47,24780.67,24699.07,24754.67,27666970
20171227,00:00:00,24753.47,24787.67,24734.17,24766.67,37070080
20171228,00:00:00,24783.47,24833.67,24774.67,24829.67,28013170
20171229,00:00:00,24844.47,24899.07,24743.67,24760.67,40836790
20180102,00:00:00,24791.97,24876.07,24740.67,24821.17,47570170
20180103,00:00:00,24830.47,24938.67,24825.47,24919.17,41458850
20180104,00:00:00,24956.97,25105.67,24946.47,25074.67,49810330
20180105,00:00:00,25109.47,25297.67,25104.47,25286.67,51814470
20180108,00:00:00,25357.47,25374.07,25235.67,25278.17,49233790
20180109,00:00:00,25291.47,25439.67,25283.97,25391.67,49312200
20180110,00:00:00,25386.47,25403.67,25246.57,25371.17,70699620
20180111,00:00:00,25402.47,25574.17,25377.07,25570.67,49509210
20180112,00:00:00,25599.47,25808.67,25599.47,25801.67,60448250
20180115,00:00:00,25903.47,26001.67,25893.47,25961.67,24511630
20180116,00:00:00,26016.97,26086.67,25703.67,25799.67,100052970
20180117,00:00:00,25892.47,26131.67,25867.67,26118.17,75936020
20180118,00:00:00,26131.47,26146.07,25944.67,26026.67,81616380
20180119,00:00:00,25935.47,26069.67,25927.97,26067.67,71166110
20180122,00:00:00,26014.97,26216.67,25969.07,26212.17,57668030
20180123,00:00:00,26290.47,26321.47,26143.67,26210.67,72095610
20180124,00:00:00,26239.47,26390.67,26093.67,26266.67,86257720
20180125,00:00:00,26285.47,26454.67,26240.47,26390.17,79649380
20180126,00:00:00,26416.97,26611.67,26415.47,26611.67,56683380
20180129,00:00:00,26647.97,26660.47,26436.67,26439.17,77860600
20180130,00:00:00,26309.97,26327.07,26026.67,26078.67,123822510
20180131,00:00:00,26118.47,26329.17,26047.17,26156.67,113089340
20180201,00:00:00,26216.47,26298.67,25941.07,26179.67,119663450
20180202,00:00:00,26158.97,26160.97,25485.67,25502.17,160725950
20180205,00:00:00,25367.97,25519.17,23706.17,24338.17,197947350
20180206,00:00:00,23658.47,24946.17,23544.07,24923.17,235301000
20180207,00:00:00,24673.47,25297.17,24561.57,24889.17,190768500
20180208,00:00:00,24825.47,24959.07,23838.67,23849.17,162292680
20180209,00:00:00,24122.97,24382.17,23359.67,24192.17,189196380
20180212,00:00:00,24365.97,24764.17,24258.57,24599.17,126157380
20180213,00:00:00,24500.47,24710.67,24403.07,24641.17,107069050
20180214,00:00:00,24731.47,24928.17,24319.07,24901.17,115697710
20180215,00:00:00,24984.47,25201.67,24804.17,25201.67,107947880
20180216,00:00:00,25286.97,25433.17,25122.07,25216.17,110374420
20180219,00:00:00,25324.47,25332.47,25065.67,25185.17,32812570
20180220,00:00:00,25191.97,25202.47,24879.67,24957.67,118781320
20180221,00:00:00,24974.47,25267.67,24790.67,24793.17,107344630
20180222,00:00:00,24696.47,25157.67,24637.47,24961.67,118138460
20180223,00:00:00,25193.97,25315.67,25025.67,25314.17,94401560
20180226,00:00:00,25426.47,25732.67,25425.47,25705.67,88039160
20180227,00:00:00,25709.97,25798.67,25409.67,25411.67,119734980
20180228,00:00:00,25421.97,25574.67,25023.17,25023.17,118762680
20180301,00:00:00,25058.97,25184.17,24438.17,24603.17,165657230
20180302,00:00:00,24590.47,24628.57,24210.17,24533.17,147647120
20180305,00:00:00,24420.97,24961.67,24320.47,24883.67,117267870
20180306,00:00:00,24951.47,25055.07,24705.67,24884.67,110252320
20180307,00:00:00,24490.97,24849.67,24476.97,24806.17,118823880
